Name,Count
FERRES,157
ORCASITAS,118
ACQUAVIVA,837
KOSYDAR,185
SEGISMUNDO,123
HAMMERSCHMIDT,1090
LOPEZALVARADO,191
KOHRS,755
BAMBARGER,120
SADEK,1130
GAMBEL,303
TIRICO,147
DOBB,296
BRIGHTMON,200
NEVANS,108
MROTEK,411
LYNE,1097
GORS,214
SHASTID,150
MASSINI,133
WANTLAND,703
RABINE,379
GLEIXNER,179
IANNACCONE,463
DUBENDORF,124
DEPUYDT,252
TIBBY,109
ASEMOTA,227
SOW,1984
SUMSER,159
PANIC,142
PYRITZ,116
PONTILLO,679
BRUNETTO,607
LUXENBERG,266
MUEX,176
KARRAM,158
ARRADONDO,140
PORE,771
KARINS,150
LECHELER,136
ROHRABAUGH,175
DENADEL,120
FRATANTUONO,104
SCHMEELK,139
STEEDMAN,283
MIEROP,149
NICOLINO,196
ELEY,4848
UNGLAUB,166
KELMER,129
KRAJECKI,121
KAGEYAMA,227
KAMYSZ,111
MCKEIGHEN,103
RYNOLDS,103
POLLEN,317
NIHIPALI,267
OW,405
MINKO,226
KOHER,194
PEEDIN,403
MAULDEN,560
LANESE,644
GENTZEL,387
DEMIEN,189
LLANEZ,360
RAB,337
ZISMAN,290
SCHULTZ,104888
VAHDAT,186
ZGLINICKI,111
MUCCIOLI,152
JEFFCOAT,4406
TESCH,4166
BLAUER,386
UNGAR,1606
DOISE,153
KALOKO,105
SCHIESSL,274
RENOIS,178
HEATHINGTON,225
GIMM,169
TREADO,103
URICCHIO,175
BOSIACKI,108
GIAMPAOLI,160
SARAZIN,509
BUGLINO,100
OLLANKETO,119
BERGET,421
KIT,318
SOTHERDEN,115
MICHAELSON,3950
RADACH,260
CIACCI,128
NEAVE,695
DAGNE,176
CASTRUITA,1758
FAVELA,7439
BUERGLER,131
CORDASCO,422
MUFFETT,289
NICHO,150
STAMP,3271
BARDACH,145
LICKFELT,145
LYTHGOE,474
RANDOL,1283
LANTRIP,1099
GREUTER,182
COLON,67338
KRILE,166
BURNSIDE,8859
CAGNINA,333
ALAMIRI,104
KALAFATIS,180
FLAWS,261
LILIE,166
CORE,3810
SAVASTANO,965
WIREN,170
KEETO,114
GARMER,174
GEGG,483
ALBELO,613
ROLDAN,13498
BAUMEISTER,1654
ROSANA,107
MEYLE,155
BELTRAME,337
SPOTWOOD,185
NICEWICZ,142
DELAMORE,102
OLANIYAN,293
SCHUSS,151
VANASCO,157
ESKENAZI,511
TAMARGO,454
KIXMILLER,199
GESWEIN,216
COSTEIRA,144
DOLLAHAN,181
DECELL,246
CHATEAU,224
SHELVIN,626
SEEMUNGAL,108
SPYKER,435
RUSCZYK,101
VIRES,1027
ULLUM,153
CHAVEZHERNANDE,264
LANSER,755
ODENHEIMER,120
VILLEBRUN,178
KUZNIK,292
GALBO,513
KWAKYE,262
GRUNZKE,132
EWEN,1886
TAKAYESU,115
ASHLINE,1149
LACKEY,18082
KARAU,335
OUBRE,2019
DIVENERE,220
VERHOEF,378
KNEIFL,368
JACKOLA,214
MCCUISTON,1025
HOOP,825
ALLIA,101
GECAN,103
BERLOW,133
MULEY,131
CREVIER,589
WITTKOPP,365
POMPOSO,208
QUINTON,3452
KARIOTIS,163
LOW,12032
SAGENDORF,285
MOSIMAN,267
CRAFT,31452
SPIELER,467
DOCKERY,11644
GASTELO,458
GUTHMAN,285
KOPPLE,145
SCANDIFFIO,125
DEETH,110
SLEAR,135
PIPAL,200
SHARPTON,1078
CANTELMI,131
CECCO,157
WENDORF,1458
ROVERO,131
TOLEN,1064
SMOLAREK,277
WITRAGO,215
MOISEY,102
TORNEY,403
GHOSTLAW,114
BECAN,141
STRODA,169
RILL,974
BOURDEAU,2062
KINDRED,4763
LEPPANEN,369
SLOAN,43261
OHARROW,299
FOUGNER,132
RODGERS,76095
MONTELLO,508
BEAVIN,469
SEYMER,168
DISNER,112
DUMENIGO,156
ULSETH,117
HEMANN,893
REILLO,239
WIKTORSKI,103
PENNISE,103
ROBISON,25450
TERRIEN,694
KOZUSZEK,121
MURROW,1384
WENTA,200
MARCHENA,749
MEKEEL,308
AGGISON,138
SLAUGH,839
WILEBSKI,116
GLAUBER,561
VANANDEL,267
FUNG,8837
WANKET,105
KLASKY,133
MOLAISON,376
DUCHIN,207
ALTUN,107
KEREN,225
KUMLER,325
MANASSE,377
ZOSA,130
COMPOLI,100
SEDLACK,453
ROEDEMA,116
SOLARZ,362
LAUSELL,193
STROHACKER,142
HOROHO,111
ASMAL,158
BATEMON,265
ELLERT,347
PYTKA,135
BRAHAM,2680
BRODNIK,168
GREIFZU,162
MARILLO,125
VALIQUETTE,600
PINTA,291
MACKE,2399
SBERNA,254
SCHLUTER,1505
IRAKOZE,129
SIEVERTSEN,124
MATRONI,115
GONZAEZ,131
CHIODI,316
KUCHAN,293
VANDERWIEL,195
OPPENHUIZEN,135
TYRRELL,5788
HILGERS,855
STEIDLER,155
GOMILLIA,108
WHOOLERY,299
KRISS,1462
PAFF,1027
BEZUIDENHOUT,105
RABOIN,633
KAEMINGK,107
ALEXANDRA,440
LAMOUR,1140
SWARTOUT,1297
ELLENBOGEN,424
RINGHISER,103
DIPRIMIO,168
BALICH,226
BELMAN,1369
TRUOG,204
FILIP,1652
FELTES,811
ISSACK,174
DANQUAH,353
BRAMSTEDT,296
KAVALIAUSKAS,101
JANULEWICZ,225
STETZEL,424
VANLANEN,521
BAKARICH,149
SALVAIL,153
TORKOS,100
UKPONG,159
IBOA,176
GILLIT,134
KRUDWIG,129
BROMILEY,209
HOLOWATY,153
SAINTSING,207
HIXENBAUGH,1208
KLAWITTER,1323
KOLANDER,574
MULICA,166
TULLOCK,793
STRANGFELD,163
JADHAV,689
HEFT,1289
YAKIMOV,140
VAVRICKA,201
GOROSTIETA,743
RUBIRA,113
GACUTAN,144
GUCK,562
TOWNER,3813
IWAMOTO,989
FREETAGE,110
DEMOS,1732
SHAFFAR,193
PYTLESKI,182
MATHWIG,497
SEECHAN,265
PRUITTE,300
MARENGO,685
HILSGEN,132
SZATHMARY,151
DRIESBAUGH,107
BACILIO,586
BIBI,2009
MEDIA,253
KUWAHARA,446
ROTA,908
JOHS,182
VARGASVARGAS,132
KOPCHAK,345
READING,2982
HAKEY,329
FOSSE,739
BUELT,234
LIBBRECHT,101
WAHDAN,243
COMPAORE,120
SCHLIEM,144
HYDE,29094
KASPEREK,591
QUILL,1511
JAYE,745
LUNNY,400
KOSACK,186
HEGGINS,473
FAZ,2128
BAUERSCHMIDT,172
GALLARDO,31909
SHOKER,115
SKRIVAN,159
ZAWADZKI,1347
BEZOTTE,172
FAHNDRICH,118
BERNDSEN,268
LIEBESKIND,212
ALTAZAN,128
CHONKO,374
ROTHBAUM,234
DIDRICKSON,143
CULVAHOUSE,174
TUDON,289
LANGFELDT,402
KUTTER,445
CUSCHIERI,108
POT,283
UPDEGROVE,586
GOLI,264
MEED,115
BOUGHNER,1324
SHIRAZI,1064
YAZDANI,791
VANSELL,132
NICEWARNER,264
HOVDE,734
FRUIN,514
GUNZEL,139
DIETZEL,1389
DINKELACKER,160
ZANCHI,160
ADAKAI,151
MARKEN,589
KAJFASZ,100
FISSEL,483
DECREMER,147
SEALES,2070
GARCIAPEREZ,1651
MYDLOWSKI,109
HESSEL,1042
TERBUSH,525
BERGSON,182
BROGAN,7754
MANOLI,217
NUNLIST,101
AULT,7509
STAVISH,443
PORVAZNIK,195
BLEACHER,372
PREISINGER,217
IMBRO,143
DAMONTE,176
HADA,584
CASTORENA,4759
POER,573
ELLIFRITT,129
GUERRIER,3372
PEZZINO,413
LEDLEY,159
DUSIK,131
MARDOCK,175
JAVOREK,121
PRIEM,678
RUSLI,184
DAVEN,135
BOSCO,4498
SEEGRIST,110
KUZEMKA,136
BUSFIELD,193
VARGA,6201
CHOJNICKI,139
SLOVENSKY,287
PANKA,182
CARUOLO,134
HOBLITZELL,161
HOCUTT,1342
GILGAN,123
ELLIOTT,135765
NESS,11037
SVITEK,175
DARIA,298
GRINDLE,3046
AVERBACH,140
PENAS,373
ALVERS,195
GHAREEB,249
ANTOCI,130
VOLAK,103
WOODMAN,5505
DAVINROY,141
ADE,1418
PIERREJEAN,125
ZUIDERVEEN,184
PASCH,1150
BOMAR,3487
VERCELLOTTI,110
BEMISS,373
YOUN,1854
HEYDORN,271
ALESIO,117
FORER,266
LIMBACK,294
HERMELING,139
FELSHER,225
YOST,19210
MARSI,105
STOGSDILL,2027
CARPINIELLO,100
MACKEPRANG,117
LAZETTE,168
VACLAVIK,345
BOLLS,448
BLANCATO,293
AYESH,547
LEY,5037
VENERACION,219
DANCA,310
BLASS,1876
PONCE,49549
STANSEL,1170
OSMANSKI,403
CERVEN,226
MOCCO,174
KALGREN,180
PANTERA,186
TESSEN,178
ELERSON,131
MAGARIAN,292
ZAKRAJSEK,285
FREEBERN,223
DOMANICO,418
LIDIE,100
BRANCO,2797
LANGMAACK,106
STREIFEL,377
MIOZZA,106
PAPAPIETRO,220
PERFETTI,817
CLOWDUS,507
TOCI,168
KANTROWITZ,564
RAINONE,926
AYENI,478
NEELAM,105
CAMARATO,141
KRAMM,480
FINNILA,112
GUARACHA,101
CHANANA,102
LOVRIC,148
HUETH,161
GUINDON,653
BALDAZO,467
ACQUILANO,116
GIACOLETTO,154
UMBENHAUER,196
FEIGIN,170
DECHAMBEAU,194
LIPKER,172
DIMITROPOULOS,151
TAZELAAR,367
VERGARAY,142
LELITO,152
HAMEISTER,328
MONTECINO,508
MCKAIG,782
CERVANTES,82161
QUINATA,413
VANWYK,1940
VANNEVEL,175
PEREZRIVERA,359
BIBILONI,121
SGAMBELLURI,157
GALUPPO,281
SHORMAN,106
BOOTZ,380
RINGSTAFF,416
MARSZALKOWSKI,150
GOODEAUX,139
ESSARY,2583
DONGO,217
BUKATA,117
IPSEN,601
MUSTACHIO,123
DANVER,144
EWERT,2728
DUMA,581
PRUST,391
EME,156
AR,231
OJI,287
PICCIOTTO,264
PACZKOWSKI,896
KUDLACZ,122
MELSHA,179
BLASQUEZ,218
AVERSA,1334
EMLAW,136
BRUNETTE,3459
CORRY,2819
DUNKELBERGER,1346
FRENIERE,176
ZIOLA,256
BARNABE,104
VELDHUIZEN,499
ROZARIO,527
LANSDOWN,673
VAILLETTE,109
AALDERS,112
BOGUCKI,866
KRAINTZ,102
GJELAJ,225
GUZIAK,221
KEIRNS,389
FORCHE,176
MADOSH,114
FAHLAND,115
CAPOCCIA,338
CALLSEN,112
WIJAYA,448
ALVIRDE,124
MOLIS,245
WEIRES,189
JOPSON,176
HARBO,128
MER,210
LAZ,219
WATSKY,111
DINKLE,227
GREELY,1178
ABSHIR,250
ALBERGHINI,203
DASTOLI,179
SITTIG,898
SULSER,605
DEONARAIN,314
COMPANION,382
DULIAN,113
TORTORELLO,574
FALLEN,1078
OLIVET,177
STORJOHANN,298
ANEJA,249
SUBBA,599
LACORTE,954
MONTEZUMA,353
LEYH,419
GULBRANSON,989
GLEBA,371
DAVAULT,455
LANGKAU,139
MONNEY,176
WALLINGTON,590
BRETTSCHNEIDER,327
MCGUYER,363
ABBENANTE,150
MORASH,420
ABABIO,220
OWOC,142
FARAHI,124
DIFRANCESCO,1574
HERNANDEZORTIZ,343
HALEY,37858
CAVES,1684
BETSINGER,343
SCHAUNAMAN,211
WILLBRAND,140
VONHOLTEN,297
MAUSER,1110
YAKES,321
DONAGHE,222
AMANN,2845
LABUTE,141
DULCE,215
TRIMMINGS,121
HEERES,192
JAYES,145
SOKOLL,221
ALLEVA,676
ROHRBAUGH,2504
KONSHAK,125
SAURER,345
DITOLLA,211
SAREEN,320
SAVALIA,234
YARD,1651
CALSYN,106
SODOLAK,132
DEMILIA,225
CALPO,135
HUMPREY,171
KASSAI,122
ARABI,189
RINAS,352
FREEBURY,114
RONCAGLIONE,112
ARRANT,1071
SILANCE,148
GIAMMONA,493
TIMONY,203
ROT,191
PERHAM,1258
TRITZ,394
MAHANES,331
STUBBLEFIELD,8878
BANISH,384
COTTONGIM,505
RESENDEZ,9390
GUCKER,182
SE,384
NAULLS,128
GASKA,566
ONU,140
WYN,155
SPIRITO,605
AREIZA,115
DOJAQUEZ,117
WALCHLE,117
DAUGUSTINE,117
MITIKU,125
JAGLA,257
BANDUCCI,435
SILBAUGH,794
SZWAST,125
TUMINO,238
CONRAN,548
PAVLIDES,170
ERRICHIELLO,138
BERTHE,126
SHRYACK,176
ALABED,218
BOZZELLI,287
SHUPAK,201
PELZEK,143
HAPKE,410
TULLOCH,2090
GEARHART,7553
CARABINE,124
MCCOPPIN,327
KNIPPLING,117
NESIMI,116
MOFFATT,4542
SCHIRRA,267
DROESSLER,499
MUTHIAH,165
JEANBAPTISTE,7915
BURGERT,403
CASERES,568
ISAULA,189
KIELBASA,599
DEHAAN,3200
PUCEL,259
PREVEDEL,105
PRETO,242
RHEAMS,422
SOBTI,122
MISLEY,103
ROSETTA,549
HOL,248
DIANDA,223
SCHILLI,152
MAHLMANN,223
KOHLER,16686
SUPON,130
PENEKU,100
HA,18156
DOUK,114
KAUPER,119
SLATER,32584
OATMAN,2102
PYCH,148
SANTUS,105
HALASZ,628
HENNESSEE,905
RIGGSBEE,680
MEGAL,101
RACKAUSKAS,114
BUNES,109
JAGDEO,390
DUNAGAN,3465
FAHRNEY,513
GRITMAN,157
TORRALES,141
FAIRCHILD,13993
BRIAGAS,199
ORDUNEZ,229
KOCHENOWER,116
KWONG,5637
PORTUONDO,523
LONGHENRY,359
SAHEB,125
ZANNINO,159
BOESSEN,172
PINGER,259
LINNIK,166
DEDEO,132
CHALLY,217
MIGNEREY,123
ENLOW,2936
OKUBO,733
SCHAEFER,41063
ZACKARY,177
CASTELLI,3292
MCAULIFF,542
VAKHARIA,327
CRUSCO,186
LASASSO,179
SWEETS,233
STRACUZZI,246
REVILL,258
PATLAN,2367
MATTON,431
CARDAROPOLI,188
NERVO,129
KOEHL,1570
GJESDAL,106
NIGRELLI,391
VERRI,127
GORNICK,558
MAHTANI,341
OFFENBURGER,176
SLETTEN,1587
HERBISON,468
PROUDFIT,321
TOUZIN,109
GODINE,143
TENNESEN,113
BILITY,180
GRINAGER,163
RICCIUTI,579
SIRONEN,185
DUFFRIN,137
DOBINE,140
SAHO,204
PETRIELLA,143
LALEMAN,190
RUEHLOW,115
BOCKMANN,121
NOWOBILSKI,139
PELLA,484
FIRSTER,188
KOVALAK,159
GONIS,106
POSTIN,179
GUSTAVO,110
SIECK,1286
CORFIELD,282
KRYZER,147
STILLWAGON,1307
GIRL,101
BINGHAM,25941
LOSAVIO,244
KUZMINSKY,100
BABIAN,165
GOTSCHALL,734
DELCOLLE,149
HUNNINGS,207
LOUIS,23738
SANTEL,364
THORNBRUGH,436
WAYLAND,2415
PIEFER,176
WIRIG,100
FLAUM,456
HIMMELSBACH,293
WHITLING,475
BAKEN,305
TOMASETTI,872
BOCZAR,320
PESIK,113
JAJO,337
PRUIKSMA,218
BRANES,117
LELO,130
TICHOTA,145
RUYTER,114
LOWES,1091
ABOUZEID,255
CORIO,615
GRABINGER,127
SALLETTE,156
NAUT,116
HARDCASTLE,2959
LUGUE,265
IBEKWE,232
KATHERINE,191
GEISENDORFF,133
DECOT,174
RENIHAN,144
MACHNICKI,152
GAUTREAUX,2780
RIVERARIVERA,308
GHALAYINI,125
LUCKSINGER,129
KARATZAS,148
MICHLIK,112
LEMASTER,7858
BORAM,297
LEUCK,700
CARRATURO,103
BRUZAS,169
AMPHONEPHONG,104
SCHUERING,115
LEJMAN,146
UEBBING,126
KOSTRO,213
MILSTEIN,1174
EVENSTAD,257
YAROSZ,239
SHADOWENS,651
TEOH,407
TERADA,683
BIDDING,107
RABIE,410
CAPODILUPO,190
GANGUZZA,104
NAZER,282
CHRISTENSEN,75143
BORN,6771
LIEVSAY,207
KWASNY,654
PICCIN,132
DABALOS,187
CESTARO,526
NGUYEN,437645
AMPADU,184
GONZELEZ,372
EBRIGHT,1305
LAROCCO,1925
STEKEL,106
KADEN,597
KOSOBUCKI,299
SHAFFER,59943
SENTHILKUMAR,399
KRAMS,116
ZEMBOWER,328
SIVIGNY,104
GUGGENBERGER,204
BELVAL,273
BRELSFORD,972
BINVERSIE,191
ABDULLAHI,2343
SCHILDWACHTER,158
RIVERAVAZQUEZ,108
VANASSELT,104
KOEBCKE,110
CASTIGLIA,1010
HANDMAN,169
BOHRINGER,194
SWOOPES,240
CARISTI,125
RANNEY,2707
LABECK,128
HOTARD,1263
KEARIN,190
SOFO,164
LEVELLE,156
HALSALL,236
BEKEMEYER,115
RECKER,3471
BRISTOL,7694
SANTACOLOMA,107
RUSHIA,125
OREGAN,1130
ASHU,141
DANOVICH,118
HUBBERT,2296
KOSHINSKI,234
SCHROT,150
LAMPTEY,422
MASAK,121
HEBENSTREIT,573
CHAGNON,1943
NAEVE,410
REAGINS,128
HERLICH,115
HOLSHUE,145
DELAPORTILLA,242
BESST,148
HUSNICK,153
MAKAY,221
MAITA,441
SANFILIPPO,4173
HERI,109
WEYH,221
LANFEAR,453
PUCHALA,190
MORKIN,118
FRANZWA,245
TAIBL,113
LATULIP,240
ROUSSELO,121
TWOMBLY,1798
WITHERITE,451
TUY,461
FONES,707
BACHMEIER,1359
SIDELINGER,359
CROTTI,129
DORNINK,111
HAUCKE,166
RHIND,161
NAVAR,1042
NALETTE,129
RESHARD,183
CHALTRY,199
LANKOW,141
HADDOW,387
TENE,190
ADAMU,229
CONTEE,503
INGERSOL,230
LASSABE,131
MARECHAL,134
EVEREST,777
BELENKY,248
BRANFORD,467
HASNER,214
BANZHAF,374
REISCHER,103
KATSANIS,119
CASPERSEN,346
MACNAUGHT,148
REICHBERG,107
MONTIQUE,144
TERBEEK,235
PAJARILLO,328
GIRE,352
VENTURINO,511
BROBECK,444
NNAMANI,107
CURB,394
LUKESH,235
RESMONDO,267
GUS,214
INA,289
EBERSPACHER,289
THRAN,308
STEMPINSKI,134
LORDEN,805
CAPRETTI,109
LINDSLEY,2889
METTNER,117
YARIAN,404
WALLBAUM,175
ALWAY,309
PATTY,3306
HREN,747
ZIEMINSKI,244
WALLO,332
SUSTEK,109
SOLLMAN,267
ZENDER,911
HACKSTADT,128
HENRY,170964
PUZA,348
CHIVERS,1521
AKIBA,158
CONYER,660
BEER,5931
MANALANSAN,284
NARDINI,843
BARKOVICH,165
DARNELL,17915
ALBRITTON,6737
TAINO,100
AZATYAN,102
TOWSLEY,685
BULCHER,117
STAINO,129
DEGRAW,2420
FEREN,104
RYNNE,322
AJPOP,125
PASQUALONE,355
KEMPKER,889
HOUSETON,132
FERMANICH,176
KALLUNKI,112
SANFELICE,185
SCHOENE,490
BOITEAU,175
GUESS,7871
REWA,276
MONTON,306
NEI,301
SARDINA,1652
BERGFIELD,155
CHAMBLIS,135
CORVI,283
LANGUIRAND,116
PRUSINOWSKI,316
SPOTO,1019
DILLA,336
GASCHE,215
FONTES,4478
BENSON,86081
KOVACHEVICH,114
DEBIASSE,114
ALQUIST,347
ENRRIQUEZ,372
IERARDI,369
ZINCKE,126
EGUIZABAL,349
LAGRASSA,290
WIDMAN,2395
ROHLETTER,100
HENGES,157
AVENELL,149
DYE,28182
OVERLY,2201
MACARI,762
MROSKO,189
HROMYAK,105
JURCIK,114
HIX,5244
TWITCHELL,2789
COLLORD,106
LINDENMAN,144
LEM,1161
STIRRUP,212
SIELING,444
PAULICK,596
ZBRANEK,217
TYNDELL,217
SHAPERO,285
REBELE,121
ARENDAS,202
DUNHAN,108
GIOIELLO,102
CARMENATE,580
SOLLARS,1628
SARBER,603
TELESCO,488
FUTSCHER,147
JAKSIC,208
ERTURK,109
URBAN,20058
PRESTENBACH,316
ARNOWITZ,130
MUSO,115
KRISPIN,241
NGYUN,148
CHUBBUCK,549
KRATOFIL,186
KRAKOWSKI,962
GEORGY,156
NAG,400
GOTEL,119
OWUSU,2938
TRAUFLER,128
MESSIMER,487
DINTELMAN,146
CLUE,104
MCHATTEN,128
AJAVON,155
UNIS,329
BINEGAR,705
ZEUTZIUS,149
BARNOSKY,323
GOMBAS,216
TEJADA,14903
AYDELOTTE,666
CANAL,1135
RIGGENS,135
SUNDET,301
PRENETA,154
DELAROSA,37932
RAASCH,1985
CHEESEMAN,2298
TURRO,317
BRIONES,15098
IACOVELLI,718
HOEFLER,1201
LITTER,117
PEHL,669
ASITIMBAY,387
BOOGERD,128
FINNERN,145
COBERT,413
PETRZELKA,113
CHAPKO,301
BLYSTONE,1760
HASKEL,263
PERRINGTON,211
RUNNEBAUM,124
GRUETZNER,146
HEIBULT,121
KULAK,984
ALASADY,101
VERRECCHIA,193
BURRIESCI,255
NAJDEK,194
NEUHALFEN,279
PFLUGFELDER,115
SAJNANI,102
CHIASSON,3499
VIRMANI,233
JERN,128
NEUSTROM,104
EBBENS,108
MISIUK,123
LENOCKER,132
PFIZENMAYER,116
OYERVIDEZ,173
TEFERI,353
OLDAK,133
MANGUSO,153
LERWICK,164
GUITTAR,176
WESTON,25637
RUTLEY,284
GUTSCHE,196
STRAFACE,212
COLLOPY,853
CELESTIN,3083
SOX,659
PRISINZANO,113
BADHAN,133
LOCUST,612
CARLETTI,232
CAVINDER,299
BAYTON,206
GUITEAU,147
DRAKOPOULOS,126
WEIBERG,276
DOERSCH,122
NABHAN,264
SAVOIR,106
MROZ,2834
SVATOS,303
BRANTINGHAM,272
GILCHRIST,12825
VANDERHULST,208
CHAMPACO,117
FELMLEE,461
STICKROD,282
EDBERG,762
TEIBEL,116
MCGUIGGAN,235
TRAKAS,406
SEABRIDGE,180
TEWES,659
FRASCHETTI,131
ROHLFING,1232
RUCKH,113
MAYBANK,319
BADEAU,533
VRUNO,100
GERSTEL,446
BAHNMILLER,164
BURBICK,159
GARSIA,1208
MCDONALDSON,139
KLIGERMAN,222
AROS,885
MAKSIMOV,249
HEGER,1977
RENCHER,1298
BEEMAN,6578
SCHILCHER,132
BISIGNANI,184
DUPLESSY,181
TOPP,2572
DUBUQUE,1385
MAHENDRA,151
LOPEZGONZALEZ,1152
SZERSZEN,238
TANDLER,133
MATIN,706
BOSOLD,166
MCCANS,187
PUGLISI,2550
WATES,310
DENZEL,412
DELDEO,111
HARTPENCE,390
BENZINGER,332
KAM,3749
MINIARD,681
WARM,282
CLECKNER,214
PARQUET,213
NAKAMA,631
CRISTOFORO,153
BAUTSCH,164
DANON,256
MARIMON,289
BENCOSME,1228
TEKLEMARIAM,213
PLATZKE,117
VANGELI,137
BODLAK,111
WHITLEY,26732
BRETSCHNEIDER,362
NAUJOKS,139
JEURISSEN,129
BUSHI,149
TOLSMA,549
SCHEFFNER,131
GASBARRE,187
BABAKHANYAN,134
RIGBY,6458
MORELLO,3283
CROUSHORE,277
JUTZI,141
DURLER,242
AMARASINGHE,162
WEYMER,251
GNANDT,118
SPRIGGINS,104
TOBERT,118
NOFIRE,175
CASALE,4563
OULDS,142
DOOLY,377
DINOVI,111
CINQUINI,167
AGUS,160
NOSSER,157
FLAGEL,265
BARANCZYK,177
MESERVEY,694
HOERTZ,117
IWAI,397
VOLIN,365
MEDIAN,126
VANKLEY,329
DELLEA,167
YOSHIMOTO,847
KOUL,260
KRACK,428
PECSI,109
NIKEL,178
CLAGETT,824
RAFFAELLI,365
PANTELL,124
UBALLE,500
WARR,3236
BLATTMAN,178
STIKE,214
MONTEROSA,401
SAMEK,844
HALLAN,170
LABONVILLE,122
DISABELLA,146
KUSSEROW,197
BOCKHOLT,259
JAURON,149
HOEDL,106
BOIVIN,2265
BARSANTI,538
LEIDECKER,293
COLCLAZIER,114
TRIMBERGER,274
BRUDI,113
SETCHFIELD,108
LUPINI,191
REISE,415
KILLPATRICK,130
SOLUS,145
LONGSHORE,1800
ROJOS,289
HUXOLL,167
BAWEJA,197
GALLISON,202
LIDSKY,119
COSINO,160
BLEAKLEY,924
MARTUCCI,2797
MICHENER,1768
MIKULIK,151
INKROTT,189
AUS,378
DREES,2098
YUNG,4218
LAMMEY,437
KABARIA,101
BAMFORD,1929
PIZZALA,103
AQUI,280
KHETANI,177
OTTWELL,291
MICHI,134
LEDET,4725
CHILDRE,224
HAYTHE,175
ZHUMI,118
SCHURTER,297
TEMPERLY,127
BURLINSON,105
LUNDVALL,343
FRENCHMAN,200
GUNDY,1115
JOHANNESSON,178
JURS,369
HAGGADONE,155
DILYARD,109
ROLING,1381
KRECKMAN,115
FAIRLAMB,135
PRETASKY,104
RANA,7145
CEDOR,137
SZCZEPANEK,366
SAPORITO,1452
MAYORQUIN,912
CORDAS,139
TROPPER,260
MASCITTI,207
FRYHOVER,120
SCHULENBERG,713
CONGROVE,646
MCCULLY,3256
PINNAMANENI,168
SOROKIN,467
MOSKALENKO,270
PLUGER,224
KEATOR,533
GILCREST,421
KASHI,318
HEROD,2406
BUFFALOHEAD,148
ESTOCK,572
TARTELL,106
BOK,738
COLESON,547
UBER,1301
TALAMAS,138
GOPALAN,653
CUSEY,174
AGER,1469
GRUNDON,176
ANDREWSKI,118
RIBAIL,115
KREKELER,367
CONSTANTINI,232
GILLENTINE,720
JADALLAH,403
SAITO,4367
SABAU,165
KUCHMA,214
NURI,220
LIPSTEIN,214
REVIS,3396
DURANT,12428
GESEK,189
CARDINELL,232
VEURINK,299
BIRCHMAN,118
RICKETSON,1365
RUCKSTUHL,205
LUSNIA,104
GLAZENER,379
LYCHE,102
GILEAD,109
BARATTA,1994
MOONEN,364
GABREE,212
HAMMAMI,103
JANCZAK,685
BONCI,119
BALDUS,842
CAMERLENGO,201
LANTZY,624
FEYDER,105
ISALES,220
DALPORTO,441
LENZIE,157
CREMO,168
HENDRICKS,43197
SOBERANES,750
TERO,249
LAPIDUS,976
HONECKER,228
HENION,586
YANTZ,561
BONERTZ,104
FENNICK,153
BLACKGOAT,197
SOLVESON,101
DACPANO,111
GRAUEL,398
MODERT,195
MAS,1513
MYRICKS,716
ROTHLISBERGER,541
MAESTRETTI,122
HANDSHOE,634
POVLICH,130
CATLETT,5258
KOSTENBADER,193
KURBAN,166
CHONKA,156
THIRTYACRE,115
DIEDRICK,554
BRANIFF,620
SPICZKA,180
EICHERT,370
ROSCHEL,138
HUY,613
BONFOEY,121
TUURA,126
BECKENHAUER,187
HARTRY,193
GUMPRECHT,157
RABB,2899
JANNI,184
GORTMAN,140
MCCAFFERY,2265
BHANSALI,240
GHERARDINI,255
WASCOM,514
HOSTE,199
BEZARES,323
LANSDELL,641
FROME,352
BANFIELD,2508
HEALE,233
GIAMPINO,106
MYLAN,251
CRILLY,926
NISAN,101
COAKER,326
NIEVEZ,147
BELLICH,110
MANDERSON,577
WOITALLA,193
FRU,132
DURU,672
SUNTER,156
ALLREAD,299
EEDS,197
PHILIPSON,467
JACKINS,134
OREE,510
CASHDOLLAR,658
VANDERPUTTEN,257
HOUDESHELL,453
HURNEY,336
SEMANCO,110
ORK,178
SORSEN,131
MATHESON,7585
FOUDRAY,222
KOZLOSKY,212
JUNKO,104
PERACCHIO,103
KEAST,957
DENMON,836
CUDDIHY,482
MONACO,8198
REITERMAN,170
DEMAINE,280
FLOCCHINI,124
DIBARTOLOMEO,862
FULWIDER,642
SOURIVONG,251
BRIDGWATER,273
ALBERINI,113
GIACOMANTONIO,116
FREW,1903
ALPERS,746
HOCTOR,452
MOLTENI,148
FONTENELLE,359
CHIOTTI,182
ZILLGITT,130
STRAUSER,1437
MADDRON,178
MALCZYNSKI,122
PEROS,357
WULLIGER,101
YEPSEN,181
WISOWATY,195
RUBALCADA,111
ZINNER,500
SHIGEMURA,151
ALLERDINGS,129
FABELLA,269
INTRIERI,466
DOMINGUE,3843
TARABOCCHIA,307
TILT,252
LACOGNATA,180
CARDOSO,11304
KNOCH,916
ALAVEZ,1065
CLARKE,68281
MEIRA,154
GRAVES,84179
KOWIESKI,110
FEUERMAN,197
HAJDINI,113
